instance,response,bagID,1,8,-0.117,5,1,8,-0.117
6578,1,106,1,8,-0.123,5,1,8,-0.123
6579,1,106,1,8,-0.123,5,1,8,-0.123
6580,1,106,1,8,-0.123,5,1,8,-0.123
6581,1,106,1,8,-0.123,5,1,8,-0.123
6582,1,106,1,8,-0.123,5,1,11,0.007
6583,1,106,1,11,0.007,5,1,8,-0.123
6584,1,106,1,8,-0.123,0,4,1,0.137
6585,1,106,4,1,0.137,0,1,8,-0.123
6586,1,106,1,8,-0.123,0,4,1,0.137
6587,1,106,4,1,0.137,0,1,8,-0.123
6588,1,106,1,8,-0.123,0,4,1,0.137
6589,1,106,4,1,0.137,0,1,8,-0.123
6590,1,106,1,12,0.007,0,1,12,0.007
6591,1,106,1,12,0.007,0,1,12,0.007
6592,1,106,1,12,0.007,0,1,13,0.007
6593,1,106,1,13,0.007,0,1,12,0.007
6594,1,106,1,8,-0.123,0,6,19,0.806
6595,1,106,6,19,0.806,0,1,8,-0.123
6596,1,106,7,20,-0.394,1,6,19,0.806
6597,1,106,6,19,0.806,1,7,20,-0.394
6598,1,106,6,19,0.806,1,7,20,-0.394
6599,1,106,7,20,-0.394,1,6,19,0.806
6600,1,107,1,8,-0.12,5,1,8,-0.12
6601,1,107,1,8,-0.12,5,1,8,-0.12
6602,1,107,1,8,-0.12,5,1,8,-0.12
6603,1,107,1,8,-0.12,5,1,8,-0.12
6604,1,107,1,8,-0.12,5,1,13,0.01
6605,1,107,1,13,0.01,5,1,8,-0.12
6606,1,107,1,13,0.01,5,1,8,-0.12
6607,1,107,1,8,-0.12,5,1,13,0.01
6608,1,107,1,8,-0.12,5,1,8,-0.12
6609,1,107,1,8,-0.12,5,1,8,-0.12
6610,1,107,1,8,-0.12,5,1,8,-0.12
6611,1,107,1,8,-0.12,5,1,8,-0.12
6612,1,107,1,8,-0.12,0,4,1,0.14
6613,1,107,4,1,0.14,0,1,8,-0.12
6614,1,107,1,8,-0.12,0,4,1,0.14
6615,1,107,4,1,0.14,0,1,8,-0.12
6616,1,107,1,8,-0.12,0,4,1,0.14
6617,1,107,4,1,0.14,0,1,8,-0.12
6618,1,107,1,8,-0.12,0,4,1,0.14
6619,1,107,4,1,0.14,0,1,8,-0.12
6620,1,107,1,13,0.01,5,1,8,-0.12
6621,1,107,1,8,-0.12,5,1,13,0.01
6622,1,107,1,8,-0.12,5,1,8,-0.12
6623,1,107,1,8,-0.12,5,1,8,-0.12
6624,1,107,1,8,-0.12,5,1,8,-0.12
6625,1,107,1,8,-0.12,5,1,8,-0.12
6626,1,107,1,8,-0.12,5,1,8,-0.12
6627,1,107,1,8,-0.12,5,1,8,-0.12
6628,1,107,1,8,-0.12,5,1,8,-0.12
6629,1,107,1,8,-0.12,5,1,8,-0.12
6630,1,107,1,8,-0.12,5,1,13,0.01
6631,1,107,1,13,0.01,5,1,8,-0.12
6632,1,107,1,8,-0.12,0,4,1,0.14
6633,1,107,4,1,0.14,0,1,8,-0.12
6634,1,107,1,8,-0.12,0,4,1,0.14
6635,1,107,4,1,0.14,0,1,8,-0.12
6636,1,107,1,8,-0.12,0,4,1,0.14
6637,1,107,4,1,0.14,0,1,8,-0.12
6638,1,107,1,8,-0.12,0,4,1,0.14
6639,1,107,4,1,0.14,0,1,8,-0.12
6640,1,107,1,13,0.01,0,1,13,0.01
6641,1,107,1,13,0.01,0,1,13,0.01
6642,1,107,6,19,0.81,0,1,8,-0.12
6643,1,107,1,8,-0.12,0,6,19,0.81
6644,1,107,1,8,-0.12,0,6,19,0.81
6645,1,107,6,19,0.81,0,1,8,-0.12
6646,1,107,7,20,-0.39,1,6,19,0.81
6647,1,107,6,19,0.81,1,7,20,-0.39
6648,1,107,6,19,0.81,1,7,20,-0.39
6649,1,107,7,20,-0.39,1,6,19,0.81
6650,1,107,6,19,0.81,1,7,20,-0.39
6651,1,107,7,20,-0.39,1,6,19,0.81
6652,1,107,6,19,0.81,1,7,20,-0.39
6653,1,107,7,20,-0.39,1,6,19,0.81
6654,1,108,1,8,-0.135,5,1,8,-0.136
6655,1,108,1,8,-0.136,5,1,8,-0.135
6656,1,108,1,8,-0.136,5,1,8,0.174
6657,1,108,1,8,0.174,5,1,8,-0.136
6658,1,108,1,8,0.174,5,1,8,0.174
6659,1,108,1,8,0.174,5,1,8,0.174
6660,1,108,1,8,0.174,5,1,8,-0.135
6661,1,108,1,8,-0.135,5,1,8,0.174
6662,1,108,1,8,-0.135,5,1,8,-0.135
6663,1,108,1,8,-0.135,5,1,8,-0.135
6664,1,108,1,8,-0.135,5,1,8,-0.135
6665,1,108,1,8,-0.135,5,1,8,-0.135
6666,1,108,1,8,-0.135,0,4,1,0.125
6667,1,108,4,1,0.125,0,1,8,-0.135
6668,1,108,1,8,-0.136,0,4,1,0.125
6669,1,108,4,1,0.125,0,1,8,-0.136
6670,1,108,1,8,-0.135,0,4,1,0.125
6671,1,108,4,1,0.125,0,1,8,-0.135
6672,1,108,1,8,-0.135,0,4,1,0.125
6673,1,108,4,1,0.125,0,1,8,-0.135
6674,1,108,1,8,0.174,5,1,8,-0.135
6675,1,108,1,8,-0.135,5,1,8,0.174
6676,1,108,1,8,-0.135,5,1,8,-0.135
6677,1,108,1,8,-0.135,5,1,8,-0.135
6678,1,108,1,8,-0.135,5,1,8,-0.135
6679,1,108,1,8,-0.135,5,1,8,-0.135
6680,1,108,1,8,-0.135,5,1,8,-0.135
6681,1,108,1,8,-0.135,5,1,8,-0.135
6682,1,108,1,8,-0.135,5,1,8,0.174
6683,1,108,1,8,0.174,5,1,8,-0.135
6684,1,108,1,8,0.174,5,1,8,0.174
6685,1,108,1,8,0.174,5,1,8,0.174
6686,1,108,1,8,-0.135,0,4,1,0.125
6687,1,108,4,1,0.125,0,1,8,-0.135
6688,1,108,1,8,-0.135,0,4,1,0.125
6689,1,108,4,1,0.125,0,1,8,-0.135
6690,1,108,1,8,-0.135,0,4,1,0.125
6691,1,108,4,1,0.125,0,1,8,-0.135
6692,1,108,1,8,0.174,0,7,25,-0.236
6693,1,108,7,25,-0.236,0,1,8,0.174
6694,1,108,7,25,-0.236,0,1,8,0.174
6695,1,108,1,8,0.174,0,7,25,-0.236
6696,1,108,1,8,0.174,0,7,25,-0.236
6697,1,108,7,25,-0.236,0,1,8,0.174
6698,1,108,7,25,-0.236,0,1,8,0.174
6699,1,108,1,8,0.174,0,7,25,-0.236
6700,1,108,6,19,0.794,0,1,8,-0.135
6701,1,108,1,8,-0.135,0,6,19,0.794
6702,1,108,7,20,-0.406,1,6,19,0.794
6703,1,108,6,19,0.794,1,7,20,-0.406
6704,1,108,6,19,0.794,1,7,20,-0.406
6705,1,108,7,20,-0.406,1,6,19,0.794
6706,1,109,1,8,-0.125,5,1,8,-0.125
6707,1,109,1,8,-0.125,5,1,8,-0.125
6708,1,109,1,8,-0.125,5,1,8,-0.125
6709,1,109,1,8,-0.125,5,1,8,-0.125
6710,1,109,1,8,-0.125,5,1,13,0.005
6711,1,109,1,13,0.005,5,1,8,-0.125
6712,1,109,1,13,0.005,5,1,8,-0.125
6713,1,109,1,8,-0.125,5,1,13,0.005
6714,1,109,1,8,-0.125,5,1,8,-0.126
6715,1,109,1,8,-0.126,5,1,8,-0.125
6716,1,109,1,8,-0.126,5,1,8,-0.125
6717,1,109,1,8,-0.125,5,1,8,-0.126
6718,1,109,1,8,-0.125,5,1,8,-0.126
6719,1,109,1,8,-0.126,5,1,8,-0.125
6720,1,109,1,8,-0.126,5,1,8,0.254
6721,1,109,1,8,0.254,5,1,8,-0.126
6722,1,109,1,8,0.254,5,1,8,-0.125
6723,1,109,1,8,-0.125,5,1,8,0.254
6724,1,109,1,8,-0.125,5,1,8,-0.125
6725,1,109,1,8,-0.125,5,1,8,-0.125
6726,1,109,1,8,-0.125,5,1,13,0.005
6727,1,109,1,13,0.005,5,1,8,-0.125
6728,1,109,1,13,0.005,5,1,8,-0.125
6729,1,109,1,8,-0.125,5,1,13,0.005
6730,1,109,1,13,0.005,0,1,13,0.005
6731,1,109,1,13,0.005,0,1,13,0.005
6732,1,109,1,8,-0.125,0,1,3,0.005
6733,1,109,1,3,0.005,0,1,8,-0.125
6734,1,109,1,3,0.005,0,1,8,-0.125
6735,1,109,1,8,-0.125,0,1,3,0.005
6736,1,109,1,8,-0.125,0,6,19,0.804
6737,1,109,6,19,0.804,0,1,8,-0.125
6738,1,109,6,19,0.804,1,7,20,-0.396
6739,1,109,7,20,-0.396,1,6,19,0.804
6740,1,109,6,19,0.804,1,7,20,-0.396
6741,1,109,7,20,-0.396,1,6,19,0.804
6742,1,109,1,8,-0.125,0,4,1,0.134
6743,1,109,4,1,0.134,0,1,8,-0.125
6744,1,109,1,8,-0.125,0,4,1,0.134
6745,1,109,4,1,0.134,0,1,8,-0.125
6746,1,109,1,8,-0.126,0,4,1,0.134
6747,1,109,4,1,0.134,0,1,8,-0.126
6748,1,109,1,8,-0.126,0,4,1,0.134
6749,1,109,4,1,0.134,0,1,8,-0.126
6750,1,109,1,8,-0.125,0,4,1,0.134
6751,1,109,4,1,0.134,0,1,8,-0.125
6752,1,109,1,8,-0.125,0,4,1,0.134
6753,1,109,4,1,0.134,0,1,8,-0.125
6754,1,109,1,3,0.005,0,4,1,0.055
6755,1,109,4,1,0.055,0,1,3,0.005
6756,1,109,1,3,0.005,0,4,1,0.055
6757,1,109,4,1,0.055,0,1,3,0.005
6758,1,109,1,8,0.254,0,7,24,-0.396
6759,1,109,7,24,-0.396,0,1,8,0.254
6760,1,109,7,24,-0.396,0,1,4,0.704
6761,1,109,1,4,0.704,0,7,24,-0.396
6762,1,109,1,4,0.704,0,1,3,0.005
6763,1,109,1,3,0.005,0,1,4,0.704
6764,1,109,1,3,0.005,0,4,1,0.055
6765,1,109,4,1,0.055,0,1,3,0.005
6766,1,109,1,3,0.005,0,4,1,0.055
6767,1,109,4,1,0.055,0,1,3,0.005
6768,1,109,1,3,0.005,0,4,1,0.055
6769,1,109,4,1,0.055,0,1,3,0.005
6770,1,109,1,4,0.704,1,7,26,-0.546
6771,1,109,7,26,-0.546,1,1,4,0.704
6772,1,110,1,8,-0.122,5,1,8,-0.122
6773,1,110,1,8,-0.122,5,1,8,-0.122
6774,1,110,1,8,-0.122,5,1,11,0.008
6775,1,110,1,11,0.008,5,1,8,-0.122
6776,1,110,1,11,0.008,5,1,11,-0.092
6777,1,110,1,11,-0.092,5,1,11,0.008
6778,1,110,1,11,-0.092,5,1,12,0.008
6779,1,110,1,12,0.008,5,1,11,-0.092
6780,1,110,1,12,0.008,5,1,8,-0.122
6781,1,110,1,8,-0.122,5,1,12,0.008
6782,1,110,1,8,-0.122,5,1,8,-0.122
6783,1,110,1,8,-0.122,5,1,8,-0.122
6784,1,110,1,8,-0.122,0,4,1,0.139
6785,1,110,4,1,0.139,0,1,8,-0.122
6786,1,110,1,8,-0.122,0,4,1,0.138
6787,1,110,4,1,0.138,0,1,8,-0.122
6788,1,110,1,8,-0.122,0,4,1,0.138
6789,1,110,4,1,0.138,0,1,8,-0.122
6790,1,110,1,11,0.008,5,1,8,-0.122
6791,1,110,1,8,-0.122,5,1,11,0.008
6792,1,110,1,8,-0.122,5,1,8,-0.122
6793,1,110,1,8,-0.122,5,1,8,-0.122
6794,1,110,1,8,-0.122,5,1,8,-0.122
6795,1,110,1,8,-0.122,5,1,8,-0.122
6796,1,110,1,8,-0.122,5,1,13,0.008
6797,1,110,1,13,0.008,5,1,8,-0.122
6798,1,110,1,13,0.008,5,1,11,-0.092
6799,1,110,1,11,-0.092,5,1,13,0.008
6800,1,110,1,8,-0.122,0,4,1,0.139
6801,1,110,4,1,0.139,0,1,8,-0.122
6802,1,110,1,8,-0.122,0,4,1,0.138
6803,1,110,4,1,0.138,0,1,8,-0.122
6804,1,110,1,8,-0.122,0,4,1,0.138
6805,1,110,4,1,0.138,0,1,8,-0.122
6806,1,110,1,12,0.008,5,1,12,0.008
6807,1,110,1,12,0.008,5,1,12,0.008
6808,1,110,1,12,0.008,5,1,8,-0.122
6809,1,110,1,8,-0.122,5,1,12,0.008
6810,1,110,1,8,-0.122,5,1,8,-0.122
6811,1,110,1,8,-0.122,5,1,8,-0.122
6812,1,110,1,8,-0.122,5,1,8,-0.122
6813,1,110,1,8,-0.122,5,1,8,-0.122
6814,1,110,1,8,-0.122,5,1,8,-0.122
6815,1,110,1,8,-0.122,5,1,8,-0.122
6816,1,110,1,8,-0.122,5,1,12,0.008
6817,1,110,1,12,0.008,5,1,8,-0.122
6818,1,110,1,8,-0.122,0,4,1,0.139
6819,1,110,4,1,0.139,0,1,8,-0.122
6820,1,110,1,8,-0.122,0,4,1,0.138
6821,1,110,4,1,0.138,0,1,8,-0.122
6822,1,110,1,8,-0.122,0,4,1,0.138
6823,1,110,4,1,0.138,0,1,8,-0.122
6824,1,110,1,12,0.008,0,1,12,0.008
6825,1,110,1,12,0.008,0,1,12,0.008
6826,1,110,1,12,0.008,0,1,13,0.008
6827,1,110,1,13,0.008,0,1,12,0.008
6828,1,110,1,8,-0.122,0,6,19,0.809
6829,1,110,6,19,0.809,0,1,8,-0.122
6830,1,110,7,20,-0.391,1,6,19,0.809
6831,1,110,6,19,0.809,1,7,20,-0.391
6832,1,110,6,19,0.809,1,7,20,-0.391
6833,1,110,7,20,-0.391,1,6,19,0.809
6834,1,111,1,8,-0.114,5,1,8,-0.114
6835,1,111,1,8,-0.114,5,1,8,-0.114
6836,1,111,1,8,-0.114,5,1,8,-0.114
6837,1,111,1,8,-0.114,5,1,8,-0.114
6838,1,111,1,8,-0.114,5,1,8,-0.114
6839,1,111,1,8,-0.114,5,1,8,-0.114
6840,1,111,1,8,-0.114,5,1,8,-0.114
6841,1,111,1,8,-0.114,5,1,8,-0.114
6842,1,111,1,8,-0.114,5,1,8,-0.114
6843,1,111,1,8,-0.114,5,1,8,-0.114
6844,1,111,1,8,-0.114,5,1,8,-0.114
6845,1,111,1,8,-0.114,5,1,8,-0.114
6846,1,111,1,8,-0.114,0,4,1,0.146
6847,1,111,4,1,0.146,0,1,8,-0.114
6848,1,111,1,8,-0.114,0,4,1,0.146
6849,1,111,4,1,0.146,0,1,8,-0.114
6850,1,111,1,8,-0.114,0,4,1,0.146
6851,1,111,4,1,0.146,0,1,8,-0.114
6852,1,111,1,8,-0.114,0,4,1,0.146
6853,1,111,4,1,0.146,0,1,8,-0.114
6854,1,111,6,19,0.817,0,1,8,-0.114
6855,1,111,1,8,-0.114,0,6,19,0.817
6856,1,111,1,8,-0.114,0,6,19,0.817
6857,1,111,6,19,0.817,0,1,8,-0.114
6858,1,111,7,20,-0.383,1,6,19,0.817
6859,1,111,6,19,0.817,1,7,20,-0.383
6860,1,111,6,19,0.817,1,7,20,-0.384
6861,1,111,7,20,-0.384,1,6,19,0.817
6862,1,111,7,20,-0.384,1,6,19,0.817
6863,1,111,6,19,0.817,1,7,20,-0.384
6864,1,111,6,19,0.817,1,7,20,-0.383
6865,1,111,7,20,-0.383,1,6,19,0.817
6866,1,112,1,8,-0.115,5,1,8,-0.115
6867,1,112,1,8,-0.115,5,1,8,-0.115
6868,1,112,1,8,-0.115,5,1,11,0.015
6869,1,112,1,11,0.015,5,1,8,-0.115
6870,1,112,1,11,0.015,5,1,11,-0.085
6871,1,112,1,11,-0.085,5,1,11,0.015
6872,1,112,1,11,-0.085,5,1,12,0.015
6873,1,112,1,12,0.015,5,1,11,-0.085
6874,1,112,1,12,0.015,5,1,8,-0.115
6875,1,112,1,8,-0.115,5,1,12,0.015
6876,1,112,1,8,-0.115,5,1,8,-0.115
6877,1,112,1,8,-0.115,5,1,8,-0.115
6878,1,112,1,8,-0.115,0,4,1,0.145
6879,1,112,4,1,0.145,0,1,8,-0.115
6880,1,112,1,8,-0.115,0,4,1,0.145
6881,1,112,4,1,0.145,0,1,8,-0.115
6882,1,112,1,11,0.015,5,1,8,-0.115
6883,1,112,1,8,-0.115,5,1,11,0.015
6884,1,112,1,8,-0.115,5,1,8,-0.115
6885,1,112,1,8,-0.115,5,1,8,-0.115
6886,1,112,1,8,-0.115,5,1,8,-0.115
6887,1,112,1,8,-0.115,5,1,8,-0.115
6888,1,112,1,8,-0.115,5,1,13,0.015
6889,1,112,1,13,0.015,5,1,8,-0.115
6890,1,112,1,13,0.015,5,1,11,-0.085
6891,1,112,1,11,-0.085,5,1,13,0.015
6892,1,112,1,8,-0.115,0,4,1,0.145
6893,1,112,4,1,0.145,0,1,8,-0.115
6894,1,112,1,12,0.015,5,1,12,0.015
6895,1,112,1,12,0.015,5,1,12,0.015
6896,1,112,1,12,0.015,5,1,8,-0.115
6897,1,112,1,8,-0.115,5,1,12,0.015
6898,1,112,1,8,-0.115,5,1,8,-0.115
6899,1,112,1,8,-0.115,5,1,8,-0.115
6900,1,112,1,8,-0.115,5,1,8,-0.115
6901,1,112,1,8,-0.115,5,1,8,-0.115
6902,1,112,1,8,-0.115,5,1,8,-0.115
6903,1,112,1,8,-0.115,5,1,8,-0.115
6904,1,112,1,8,-0.115,5,1,12,0.015
6905,1,112,1,12,0.015,5,1,8,-0.115
6906,1,112,1,8,-0.115,0,4,1,0.146
6907,1,112,4,1,0.146,0,1,8,-0.115
6908,1,112,1,8,-0.115,0,4,1,0.145
6909,1,112,4,1,0.145,0,1,8,-0.115
6910,1,112,1,8,-0.115,0,4,1,0.145
6911,1,112,4,1,0.145,0,1,8,-0.115
6912,1,112,1,8,-0.115,0,4,1,0.145
6913,1,112,4,1,0.145,0,1,8,-0.115
6914,1,112,1,12,0.015,0,1,12,0.015
6915,1,112,1,12,0.015,0,1,12,0.015
6916,1,112,1,12,0.015,0,1,13,0.015
6917,1,112,1,13,0.015,0,1,12,0.015
6918,1,112,1,8,-0.115,0,6,19,0.816
6919,1,112,6,19,0.816,0,1,8,-0.115
6920,1,112,1,8,-0.115,0,6,19,0.816
6921,1,112,6,19,0.816,0,1,8,-0.115
6922,1,112,1,8,-0.115,0,6,19,0.816
6923,1,112,6,19,0.816,0,1,8,-0.115
6924,1,112,6,19,0.816,1,7,20,-0.384
6925,1,112,7,20,-0.384,1,6,19,0.816
6926,1,112,6,19,0.816,1,7,20,-0.384
6927,1,112,7,20,-0.384,1,6,19,0.816
6928,1,112,7,20,-0.384,1,6,19,0.816
6929,1,112,6,19,0.816,1,7,20,-0.384
6930,1,112,6,19,0.816,1,7,20,-0.384
6931,1,112,7,20,-0.384,1,6,19,0.816
6932,1,112,6,19,0.816,1,7,20,-0.384
6933,1,112,7,20,-0.384,1,6,19,0.816
6934,1,112,6,19,0.816,1,7,20,-0.384
6935,1,112,7,20,-0.384,1,6,19,0.816
6936,1,113,1,8,-0.148,5,1,8,-0.148
6937,1,113,1,8,-0.148,5,1,8,-0.148
6938,1,113,1,8,-0.148,5,1,10,0.282
6939,1,113,1,10,0.282,5,1,8,-0.148
6940,1,113,1,10,0.282,5,1,10,0.082
6941,1,113,1,10,0.082,5,1,10,0.282
6942,1,113,1,10,0.082,5,1,8,-0.148
6943,1,113,1,8,-0.148,5,1,10,0.082
6944,1,113,1,8,-0.148,5,1,8,-0.148
6945,1,113,1,8,-0.148,5,1,8,-0.148
6946,1,113,1,8,-0.148,5,1,8,-0.148
6947,1,113,1,8,-0.148,5,1,8,-0.148
6948,1,113,1,10,0.282,5,1,8,-0.148
6949,1,113,1,8,-0.148,5,1,10,0.282
6950,1,113,1,8,-0.148,5,1,8,-0.148
6951,1,113,1,8,-0.148,5,1,8,-0.148
6952,1,113,1,8,-0.148,5,1,8,-0.148
6953,1,113,1,8,-0.148,5,1,8,-0.148
6954,1,113,1,8,-0.148,5,1,8,-0.148
6955,1,113,1,8,-0.148,5,1,8,-0.148
6956,1,113,1,8,-0.148,5,1,10,0.082
6957,1,113,1,10,0.082,5,1,8,-0.148
6958,1,113,1,10,0.082,5,1,10,0.282
6959,1,113,1,10,0.282,5,1,10,0.082
6960,1,113,1,10,0.082,5,1,10,0.082
6961,1,113,1,10,0.082,5,1,10,0.082
6962,1,113,1,10,0.282,5,6,16,-0.557
6963,1,113,6,16,-0.557,5,1,10,0.282
6964,1,113,6,16,-0.557,5,1,10,0.282
6965,1,113,1,10,0.282,5,6,16,-0.557
6966,1,113,1,8,-0.148,0,6,19,0.783
6967,1,113,6,19,0.783,0,1,8,-0.148
6968,1,113,7,20,-0.418,1,6,19,0.783
6969,1,113,6,19,0.783,1,7,20,-0.418
6970,1,113,6,19,0.783,1,7,20,-0.418
6971,1,113,7,20,-0.418,1,6,19,0.783
6972,1,113,1,8,-0.148,0,4,1,0.112
6973,1,113,4,1,0.112,0,1,8,-0.148
6974,1,113,1,8,-0.148,0,4,1,0.112
6975,1,113,4,1,0.112,0,1,8,-0.148
6976,1,113,1,8,-0.148,0,4,1,0.112
6977,1,113,4,1,0.112,0,1,8,-0.148
6978,1,113,1,8,-0.148,0,4,1,0.112
6979,1,113,4,1,0.112,0,1,8,-0.148
6980,1,113,1,8,-0.148,0,4,1,0.112
6981,1,113,4,1,0.112,0,1,8,-0.148
6982,1,113,1,8,-0.148,0,4,1,0.112
6983,1,113,4,1,0.112,0,1,8,-0.148
6984,1,113,1,8,-0.148,0,4,1,0.112
6985,1,113,4,1,0.112,0,1,8,-0.148
6986,1,113,6,16,-0.557,0,4,0,0.282
6987,1,113,4,0,0.282,0,6,16,-0.557
6988,1,114,1,8,-0.112,5,1,8,-0.112
6989,1,114,1,8,-0.112,5,1,8,-0.112
6990,1,114,1,8,-0.112,5,1,8,-0.112
6991,1,114,1,8,-0.112,5,1,8,-0.112
6992,1,114,1,8,-0.112,5,1,11,-0.082
6993,1,114,1,11,-0.082,5,1,8,-0.112
6994,1,114,1,11,-0.082,5,1,11,0.018
6995,1,114,1,11,0.018,5,1,11,-0.082
6996,1,114,1,11,0.018,5,1,8,-0.112
6997,1,114,1,8,-0.112,5,1,11,0.018
6998,1,114,1,8,-0.112,5,1,8,-0.112
6999,1,114,1,8,-0.112,5,1,8,-0.112
7000,1,114,1,11,-0.082,5,1,11,-0.082
7001,1,114,1,11,-0.082,5,1,11,-0.082
7002,1,114,1,11,-0.082,5,1,11,-0.082
7003,1,114,1,11,-0.082,5,1,11,-0.082
7004,1,114,1,11,-0.082,5,1,10,-0.082
7005,1,114,1,10,-0.082,5,1,11,-0.082
7006,1,114,1,10,-0.082,5,1,8,-0.112
7007,1,114,1,8,-0.112,5,1,10,-0.082
7008,1,114,1,8,-0.112,5,1,11,0.018
7009,1,114,1,11,0.018,5,1,8,-0.112
7010,1,114,1,11,-0.082,5,1,8,-0.112
7011,1,114,1,8,-0.112,5,1,11,-0.082
7012,1,114,1,8,-0.112,5,1,11,0.018
7013,1,114,1,11,0.018,5,1,8,-0.112
7014,1,114,1,11,0.018,5,1,11,-0.082
7015,1,114,1,11,-0.082,5,1,11,0.018
7016,1,114,1,11,-0.082,5,1,11,-0.082
7017,1,114,1,11,-0.082,5,1,11,-0.082
7018,1,114,1,11,-0.082,5,1,11,-0.082
7019,1,114,1,11,-0.082,5,1,11,-0.082
7020,1,114,1,11,0.018,5,1,8,-0.112
7021,1,114,1,8,-0.112,5,1,11,0.018
7022,1,114,1,8,-0.112,5,1,8,-0.112
7023,1,114,1,8,-0.112,5,1,8,-0.112
7024,1,114,1,8,-0.112,5,1,8,-0.112
7025,1,114,1,8,-0.112,5,1,8,-0.112
7026,1,114,1,8,-0.112,5,1,8,-0.112
7027,1,114,1,8,-0.112,5,1,8,-0.112
7028,1,114,1,8,-0.112,5,1,11,-0.082
7029,1,114,1,11,-0.082,5,1,8,-0.112
7030,1,114,1,7,0.018,5,1,10,-0.082
7031,1,114,1,10,-0.082,5,1,7,0.018
7032,1,114,1,7,0.018,5,1,7,-0.112
7033,1,114,1,7,-0.112,5,1,7,0.018
7034,1,114,1,7,-0.112,5,1,11,-0.082
7035,1,114,1,11,-0.082,5,1,7,-0.112
7036,1,114,1,8,-0.112,0,4,1,0.147
7037,1,114,4,1,0.147,0,1,8,-0.112
7038,1,114,1,8,-0.112,0,4,1,0.148
7039,1,114,4,1,0.148,0,1,8,-0.112
7040,1,114,1,8,-0.112,0,4,1,0.148
7041,1,114,4,1,0.148,0,1,8,-0.112
7042,1,114,1,8,-0.112,0,4,1,0.147
7043,1,114,4,1,0.147,0,1,8,-0.112
7044,1,114,1,8,-0.112,0,4,1,0.147
7045,1,114,4,1,0.147,0,1,8,-0.112
7046,1,114,1,8,-0.112,0,4,1,0.147
7047,1,114,4,1,0.147,0,1,8,-0.112
7048,1,114,1,8,-0.112,0,4,1,0.147
7049,1,114,4,1,0.147,0,1,8,-0.112
7050,1,114,1,8,-0.112,0,4,1,0.147
7051,1,114,4,1,0.147,0,1,8,-0.112
7052,1,114,1,8,-0.112,0,4,1,0.147
7053,1,114,4,1,0.147,0,1,8,-0.112
7054,1,114,1,8,-0.112,0,4,1,0.147
7055,1,114,4,1,0.147,0,1,8,-0.112
7056,1,114,1,7,-0.112,0,4,1,0.147
7057,1,114,4,1,0.147,0,1,7,-0.112
7058,1,114,6,19,0.817,0,1,7,0.018
7059,1,114,1,7,0.018,0,6,19,0.817
7060,1,114,7,20,-0.383,1,6,19,0.817
7061,1,114,6,19,0.817,1,7,20,-0.383
7062,1,114,6,19,0.817,1,7,20,-0.383
7063,1,114,7,20,-0.383,1,6,19,0.817
7064,1,115,1,8,-0.109,5,1,8,-0.109
7065,1,115,1,8,-0.109,5,1,8,-0.109
7066,1,115,1,8,-0.109,5,1,8,-0.109
7067,1,115,1,8,-0.109,5,1,8,-0.109
7068,1,115,1,8,-0.109,5,1,11,-0.079
7069,1,115,1,11,-0.079,5,1,8,-0.109
7070,1,115,1,11,-0.079,5,1,11,0.021
7071,1,115,1,11,0.021,5,1,11,-0.079
7072,1,115,1,11,0.021,5,1,8,-0.109
7073,1,115,1,8,-0.109,5,1,11,0.021
7074,1,115,1,8,-0.109,5,1,8,-0.109
7075,1,115,1,8,-0.109,5,1,8,-0.109
7076,1,115,1,11,-0.079,5,1,11,-0.079
7077,1,115,1,11,-0.079,5,1,11,-0.079
7078,1,115,1,11,-0.079,5,1,11,-0.079
7079,1,115,1,11,-0.079,5,1,11,-0.079
7080,1,115,1,11,-0.079,5,1,10,-0.079
7081,1,115,1,10,-0.079,5,1,11,-0.079
7082,1,115,1,10,-0.079,5,1,8,-0.109
7083,1,115,1,8,-0.109,5,1,10,-0.079
7084,1,115,1,8,-0.109,5,1,11,0.021
7085,1,115,1,11,0.021,5,1,8,-0.109
7086,1,115,1,11,-0.079,5,1,8,-0.109
7087,1,115,1,8,-0.109,5,1,11,-0.079
7088,1,115,1,8,-0.109,5,1,11,0.021
7089,1,115,1,11,0.021,5,1,8,-0.109
7090,1,115,1,11,0.021,5,1,11,-0.079
7091,1,115,1,11,-0.079,5,1,11,0.021
7092,1,115,1,11,-0.079,5,1,11,-0.079
7093,1,115,1,11,-0.079,5,1,11,-0.079
7094,1,115,1,11,-0.079,5,1,11,-0.079
7095,1,115,1,11,-0.079,5,1,11,-0.079
7096,1,115,1,11,0.021,5,1,8,-0.109
7097,1,115,1,8,-0.109,5,1,11,0.021
7098,1,115,1,8,-0.109,5,1,8,-0.108
7099,1,115,1,8,-0.108,5,1,8,-0.109
7100,1,115,1,8,-0.108,5,1,8,-0.108
7101,1,115,1,8,-0.108,5,1,8,-0.108
7102,1,115,1,8,-0.108,5,1,8,-0.109
7103,1,115,1,8,-0.109,5,1,8,-0.108
7104,1,115,1,8,-0.109,5,1,11,-0.079
7105,1,115,1,11,-0.079,5,1,8,-0.109
7106,1,115,1,7,-0.079,5,1,10,-0.079
7107,1,115,1,10,-0.079,5,1,7,-0.079
7108,1,115,1,7,-0.079,5,1,7,-0.109
7109,1,115,1,7,-0.109,5,1,7,-0.079
